"Plot","NORTHING","EASTING","Dist_year","Dist_hist","Yrs_P_Dist","NEAR_FID","NEAR_DIST","dem","tpi200","tpi1000","dc","dac","hli","rugg","crv","d2w","wind","windExp","northness","eastness","Part_incomplete","ST.parent","ST","VT","FG","texture","bedrock","stones","humus_thick","MR","NR","drainage","micro_relief","MottDepth","GleyDepth","CoarseFrags","CarbonTonnesPerHa","CarbonTotalKg","O_dep","AhTOT","AhTOTupl"
2414,5188288.21,700620.7,NA,"no",0,2144,212.444771647,125.528175354004,-1.47160339355469,-2.53717422485352,8418.5068359375,94373.8046875,0.642664968967438,2.29904890060425,0.00300400005653501,87,41002.3203125,1,0.994534294370204,0.104410427264519,"yes",15,"15","SP1","SP",3,0,2,NA,2,1,2,2,200,200,NA,NA,NA,0,NA,NA
2415,5188072.51,700447.77,NA,"no",0,2144,172.275033885,151.765930175781,5.547119140625,11.7199440002441,9311.6923828125,94236.09375,0.643593549728394,1.25425696372986,-6.09999988228083e-05,442,42159.38671875,1,0.798612229791409,0.601845915851884,"yes",15,"15","OW1","OW",3,70,0,NA,1,1,2,1,200,200,NA,NA,NA,0,NA,NA
2416,5188241.34,700413.49,NA,"no",0,2143,172.275033885,134.15055847168,-3.82620239257812,-5.22051620483398,9125.1689453125,94405.078125,0.689139544963837,2.81254529953003,-0.000541999994311482,28,41229,1,0.833966363547751,-0.551815281114016,"yes",1,"1S","MW9","MW",4,0,0,9,3.5,2.5,4,2,200,200,0,3.48,139.4,0,0,0
2417,5188543.65,700893.76,NA,"no",0,2146,175.95328613,99.9501647949219,-7.8267993927002,-15.5495624542236,8063.96875,94507.1171875,0.519184648990631,5.89323854446411,0.00152000004891306,556,40627.578125,1,0.858328392200323,0.51310074170947,"yes",2,"2S","IH4a","IH",3,0,9,NA,3,2.5,3,2,200,200,NA,1.2,48.11,0,NA,NA
2418,5188719.55,700898.09,NA,"no",0,2145,175.95328613,104.76229095459,3.15485000610352,-11.355281829834,8188.2353515625,94674.671875,0.654142916202545,1.20222103595734,0.00081200001295656,758,39590.55078125,1,0.311016221752962,0.950404603211975,"yes",2,"2S","MW6","MW",3,0,0.5,NA,3,2.5,3,2,200,200,NA,7.96,318.24,0,NA,NA
2419,5189024.97,701227.86,NA,"no",0,2146,449.47706204,103.117332458496,3.25905227661133,-11.1909370422363,8025.37744140625,94834.4140625,0.694788098335266,1.42961394786835,0.000632999988738447,100,39447.68359375,2,-0.691489970169989,0.722386061018834,"yes",2,"2S","MW6","MW",3,0,0,NA,3,2.5,3,1,200,200,NA,3.83,153.15,0,NA,NA
2420,5181004.4,700468.08,NA,"no",0,2151,560.030740674,129.556915283203,-0.846981048583984,-2.26642227172852,10468.0341796875,87703.546875,0.640296638011932,1.74483060836792,-0.00048300001071766,8,39905.03515625,1,0.344203820583771,0.93889495146983,"yes",3,"3S","IH4a","IH",3,0,2,9,3.5,3.5,4.5,2,25,200,0,0.92,36.9,0,0,0
2421,5180944.71,699689.04,NA,"no",0,2148,781.323375882,183.397399902344,2.88695907592773,15.5834884643555,13538.748046875,87958.7734375,0.669092535972595,1.10928726196289,-0.000467000005301088,453,43373.3203125,1,-0.0630419288581902,0.998010879302345,"yes",1,"1S","OW2","OW",4,0,0.5,13,3.5,1.5,3.5,1,200,200,0,0.82,32.8,0,0,0
2422,5180817.8,698558.25,NA,"no",0,2149,1137.88934972,216.340469360352,-3.44830322265625,-2.94576263427734,16457.5078125,88319.375,0.659741163253784,0.829670369625092,-0.000814000028185546,3,42594.671875,1,0.811142451247353,0.584848633224388,"yes",2,"2LS","IH6","IH",3,0,2,8,3.5,3,3.5,2,200,200,0,6.93,277.33,0,0,0
2423,5181070.72,701024.17,NA,"no",0,2148,560.030740674,104.522308349609,2.02225494384766,-8.10206604003906,8817.005859375,87545.9765625,0.612063646316528,2.39076352119446,-0.000920000020414591,93,38159.234375,2,0.854065297148347,0.520165808379315,"yes",2,"2S","SP4a","SP",3,0,2,13,2.5,2.5,2.5,2,200,200,0,7.58,303.39,0,0,0
2424,5183089.31,691107.98,NA,"no",0,2155,2117.89456756,410.145751953125,1.44716644287109,25.4510040283203,36428.59375,93673.015625,0.654795467853546,1.28999757766724,-0.000757000001613051,587,55776.71484375,1,0.226574891774046,0.97399374660086,"yes",3,"3CS","HL2","HL",4,0,0,9,4,2.5,5,2,17,200,0,4.39,175.47,0,0,0
2425,5179091.33,697699.59,NA,"no",0,2154,149.435805616,225.724884033203,0.0268363952636719,-3.25605392456055,16789.44921875,87115.609375,0.505085051059723,7.7121148109436,-0.00224899989552796,2285,41936.4453125,1.66926598548889,0.952188351609281,0.305511608714956,"yes",15,"15C","HL7","HL",4,0,0.5,12,3,2.5,3,2,200,200,0,16.09,643.68,0,0,0
2426,5178950.83,697648.69,NA,"no",0,2153,149.435805616,251.848495483398,14.2636566162109,24.6591529846191,17568.9765625,87011.1640625,0.703576385974884,1.19933247566223,0.000956000003498048,1246,44767.23046875,1,-0.531896933032252,-0.84680910046532,"yes",15,"15C","HL7","HL",4,6,0,10,1.5,1.5,2.5,1,200,200,0,NA,NA,0,0,0
2427,5181994.43,689295.05,NA,"no",0,2152,2117.89456756,418.23828125,1.20392608642578,21.2640914916992,36335.87890625,93581.078125,0.626941502094269,2.03027939796448,0.00100299995392561,263,52301.4453125,1,0.892493212068374,0.451060823406196,"yes",6,"6","HL2","HL",1,0,0.5,8,3,3,4,1,12,200,0,5.84,233.69,0,0,0
2428,5181058.98,680032.75,NA,"no",0,2157,305.082342491,498.3798828125,2.6846923828125,11.8015441894531,46178.875,97696.0859375,0.683437287807465,0.874427914619446,0.000759000016842037,299,48025.10546875,1,0.868429191219646,-0.495813210632383,"yes",3,"3C","HL1","HL",4,0,0.5,8,4,2.5,5,4,21,200,0,5.64,225.49,0,0,0
2429,5181275.29,679817.61,NA,"no",0,2156,305.082342491,482.566772460938,-1.55863189697266,2.79777526855469,46186.09765625,97993.7265625,0.660648941993713,2.93348073959351,0.00108700001146644,307,45025.609375,1,0.972865198478603,-0.231372655232178,"yes",2,"2","HL1","HL",3,0,0.5,9,3,2.5,3,4,200,200,0,16.32,652.7,0,0,0
2430,5172828.15,689394.51,NA,"no",0,2159,201.786739158,459.048004150391,2.21369171142578,21.54736328125,35276.99609375,85669.296875,0.67320042848587,0.712579011917114,-0.000549999997019768,218,44881.671875,1,0.999990400032959,0.00438176242201083,"yes",1,"1","HL1","HL",4,0,0.5,14,3.5,2,3.5,2,34,200,0,15.27,610.88,0,0,0
2431,5173025.9,689354.35,NA,"no",0,2158,201.786739158,461.941619873047,2.07221221923828,19.4504699707031,35540.21484375,85859.6171875,0.701299071311951,1.47042953968048,-0.00283299991860986,502,44731.140625,1,-0.816900155376795,0.576779105156704,"yes",3,"3","HL7","HL",3,0,0,13,4.5,2,5,1,7,200,0,NA,NA,0,0,0
2432,5156515.9,695436.11,NA,"no",0,2161,1349.12760542,87.3175506591797,-15.5582695007324,-163.803573608398,8006.6171875,68758.5546875,0.667000770568848,1.47170829772949,0.00031999999191612,109,33561.98046875,5,-0.000104662230648904,0.999999994522909,"yes",8,"8C","FP1","FP",4,0,28,2,3.5,4.5,2.5,2,200,200,0,0.8,32.07,0,9,9
2433,5156200.49,696747.85,NA,"no",0,2160,1349.12760542,109.430198669434,6.41851615905762,-27.594669342041,7634.57666015625,67744.0078125,0.949050784111023,14.1638355255127,0.00852899998426437,949,32637.25,3.56785035133362,-0.493538527690974,-0.869723934179476,"yes",2,"2S","SP3","SP",3,0,2,10,2,1.5,2,1,200,200,0,19.06,762.58,0,0,0
2434,5061258,400658,NA,"no",0,1459,2400.51348674,46.8205604553223,5.37606334686279,13.5608711242676,14411.3662109375,124839.0625,0.716181218624115,3.11481094360352,0.0079150004312396,315,25972.958984375,3,0.630207452817802,-0.776426793981827,"yes",2,"2","IH8","IH",3,0,2,NA,2.5,1.5,2.5,2,200,200,NA,2.01,80.54,0,NA,NA
2435,5208970.59,686016.49,NA,"no",0,2074,1849.04573989,273.372314453125,0.332084655761719,45.2077407836914,14655.568359375,119134.5234375,0.680688321590424,3.62074327468872,0.00201599998399615,491,57967.62890625,1,-0.45812379676712,0.888888399539379,"yes",12,"12","TH1","TH",1,0,0,1,4,3.5,4,2,15,200,0,8.12,324.71,0,10,10
2436,5204295.87,683319.45,NA,"no",0,1366,4566.0249692,409.695892333984,2.74472045898438,2.69570922851562,27429.453125,116083.8671875,0.66758519411087,1.13364291191101,0.00250199995934963,503,42155.2734375,1,0.298872325104056,0.954293106590892,"yes",3,"3","HL1","HL",3,0,0,NA,4,3,4,2,15,200,NA,10.97,438.69,0,NA,NA
2437,5199881.35,679194.66,NA,"no",0,2166,1628.37080329,400.536163330078,2.23286437988281,3.45341491699219,19142.138671875,114124.578125,0.721270680427551,1.95619416236877,0.00115599995478988,666,44499.1640625,1,0.379156322217489,-0.925332633879573,"yes",2,"2S","HL1","HL",3,0,0.5,NA,3,3,3,2,200,200,NA,7.38,295.19,0,NA,NA
2438,5198383.42,679833.25,NA,"no",0,2165,1628.37080329,437.173370361328,0.9222412109375,12.7252349853516,25357.515625,112503.890625,0.693508148193359,0.476118713617325,-0.000538999971468002,183,47482.65234375,1,-0.438650941277101,-0.898657527491265,"yes",6,"6","HL1","HL",1,0,0,NA,4.5,3,5,2,15,200,0,13.63,545.28,0,0,0
2439,5004144,590183,NA,"no",0,2169,272.46467661,86.3821029663086,6.15380477905273,-8.5235652923584,15219.599609375,6770.72265625,0.701408505439758,0.935472905635834,-0.0017630000365898,632,30595.294921875,3,0.15351249262432,-0.988146707026982,"yes",2,"2","SH6","SH",3,6,0.5,10,3.5,2.5,3,4,200,200,0,20.7,828.18,0,0,0
2440,5003917,590345,NA,"no",0,2169,110.136279218,93.6181793212891,15.1426773071289,-3.47416305541992,15310.9111328125,6615.17724609375,0.515619695186615,5.97109842300415,0.00678300019353628,2619,29884.001953125,3,0.651084832356696,0.75900496775387,"yes",2,"2L","TH8","TH",2,0,0.5,8,2.5,2.5,2.5,6,200,200,0,6.51,260.57,0,0,0
2441,5003878,590242,NA,"no",0,2168,110.136279218,85.2577438354492,6.86306762695312,-13.0288715362549,14992.6474609375,6543.79833984375,0.819898784160614,6.10090255737305,0.00148300000000745,1386,30006.859375,3,-0.810022026245838,-0.586399451736261,"yes",2,"2","MW6","MW",3,0,2,10,3.5,2.5,3,2,200,200,NA,5.41,216.47,0,NA,NA
2442,5062529,511225,NA,"no",0,2171,138.13399292,36.7458915710449,0.714520454406738,1.20299434661865,7267.76318359375,92074.171875,0.63058865070343,1.65199065208435,0.000668999971821904,267,29298.041015625,3,0.602339332497249,0.798240144647441,"yes",2,"2","SH1","SH",3,0,0.5,5,3,3,3,6,200,200,0,11.07,442.79,0,0,0
2443,5062645,511150,NA,"no",0,2170,138.13399292,29.8517417907715,-3.07151460647583,-4.3634991645813,7048.00439453125,92199.078125,0.670732855796814,0.980114638805389,-0.00138799997512251,11,29242.21484375,3,0.999679674802729,-0.0253090455432443,"yes",13,"13","WD3","WD",1,0,0,NA,6,4,6.5,1,15,15,NA,3.01,120.26,0,NA,NA
2444,5024601.77,364509.14,2018,"yes",2,1666,5059.4747467,60.7572937011719,-7.15270233154297,-21.0091686248779,4561.0966796875,102509.453125,0.668432712554932,2.11610174179077,-0.000653000024612993,773,31443.13671875,4,-0.265454081905822,0.964123503706624,"yes",6,"6","CA1","CA",1,0,0,19,4,3,5,4,15,200,20,10.56,422.29,0,0,0
2445,4983368.48,554750.36,NA,"no",0,2175,469.43184436,76.8868179321289,2.64713668823242,22.6824188232422,9170.2666015625,6731.4462890625,0.585740208625793,2.93279623985291,0.00144200003705919,452,31525.236328125,3.43214964866638,0.724148325397635,0.689644258167789,"yes",2,"2L","TH8","TH",2,0,2,4,3,3,3,6,200,200,0,6.41,256.56,0,0,0
2446,4983451.14,554151.74,NA,"no",0,2175,414.24316832,79.6788787841797,1.08639526367188,19.2736549377441,10139.435546875,7205.654296875,0.654872894287109,2.01228666305542,0.000297999999020249,504,32202.966796875,3,-0.0423321404873179,0.999103593168277,"yes",2,"2L","MW1","MW",2,0,2,8,4,3,4,4,200,200,NA,43.94,1757.67,0,NA,NA
2447,4983733.34,554454.99,NA,"no",0,2174,414.24316832,56.0003929138184,-0.723322868347168,3.61291980743408,8825.2744140625,7199.60986328125,0.583445906639099,5.38378381729126,0.00111800001468509,1332,30446.4453125,4,0.994562053145946,0.104145678941187,"yes",2,"2BS","SH5","SH",3,0,75,NA,3.5,3,3.5,1,200,200,NA,8.4,335.83,0,NA,NA
2448,4973717.71,359898.27,2018,"yes",2,2177,513.931155895,217.957885742188,6.2548713684082,8.82403945922852,51792.1328125,65041.6640625,0.625660300254822,2.53572344779968,0.00349500006996095,800,27123.318359375,3,0.7546805324347,0.656092443154223,"yes",2,"2B","SH5","SH",3,0,9,12,2.5,2.5,2,2,200,200,NA,1.74,69.7,0,NA,NA
2449,4973203.78,359899.36,2018,"yes",2,2178,103.782428667,218.162689208984,4.75761032104492,7.07359313964844,51992.60546875,64710.0546875,0.746695399284363,3.59797143936157,0.0050050001591444,608,26700.53515625,3,-0.967579118288972,-0.252568109331195,"yes",1,"1","SP2","SP",4,0,2,10,2.5,2,2,2,200,200,NA,4.28,171.38,0,NA,NA
2450,4973138.76,359818.47,2018,"yes",2,2177,103.782428667,216.568115234375,3.33686447143555,5.652099609375,52171.78515625,64735.6640625,0.707051455974579,3.50483679771423,0.0096859997138381,510,26737.7265625,3,0.673552283846178,-0.739139581490261,"yes",1,"1","SP2a","SP",4,6,2,12,2.5,2.5,2,2,200,200,NA,1.73,69.33,0,NA,NA
2451,5001833.83,434524.92,NA,"no",0,1863,529.785612583,59.3814849853516,0.00128936767578125,0.969408988952637,19740.9140625,62090.36328125,0.674633979797363,0.223457172513008,-0.00036599999293685,3,28974.421875,3,0.750165161765439,0.661250504781231,"yes",7,"7","WM3","WM",1,0,0,20,6.5,2.5,6,1,0,0,0,5.74,229.59,20,0,0
2452,5036820,488810,2021,"yes",-1,2182,1640.0493895,194.618850708008,3.3576774597168,4.55453491210938,35323.73828125,78707.953125,0.708195567131042,1.31105434894562,-0.000288999988697469,437,26790.576171875,3,-0.827401109559473,-0.561611434979517,"no",5,"5","SH5","SH",1,0,0,14,3.5,3,3.5,6,45,200,0,9.63,385.39,0,0,0
2453,5035468,486561,NA,"no",0,2183,906.090503206,156.899688720703,-5.30218505859375,-12.9511833190918,30314.943359375,78027.1484375,0.766345143318176,7.29162168502808,0.00124699994921684,1298,24448.810546875,4,-0.81201874849117,0.58363134948256,"yes",6,"6","MW2","MW",1,0,0,NA,4.5,3.5,4.5,2,15,200,0,20.62,824.9,0,0,0
2454,5035859,487481,NA,"no",0,2183,106.230880633,182.694717407227,1.33860015869141,-0.542629241943359,32390.224609375,78171.46875,0.675425946712494,0.363843262195587,-3.60000012733508e-05,122,24830.283203125,3,0.10516568819278,0.994454713914585,"yes",7,"7","WC11","WC",1,0,0,7,6,1,6,1,15,15,NA,0.41,16.4,0,NA,NA
2455,5035866,487375,NA,"no",0,2182,106.230880633,182.464813232422,0.782505035400391,0.000194549560546875,32298.091796875,78213.7890625,0.684925854206085,0.177055284380913,-0.000358999997843057,81,24823.458984375,3,-0.202856350139974,-0.97920850752426,"yes",7,"7","WC11","WC",1,0,0,35,7,1,7,1,0,0,0,0.41,16.4,35,0,0
2456,5036123,491630,NA,"no",0,2180,2904.8595491,165.938812255859,-1.54939651489258,-9.03903961181641,38557.71875,76553.5078125,0.671887993812561,0.824499607086182,-0.00105800002347678,49,24988.421875,3,0.999342079381848,-0.0362685590665404,"yes",6,"6","SP7","SP",1,0,0,10,6,2,5,4,15,200,NA,NA,NA,0,NA,NA
2457,5036008,567950,NA,"no",0,510,3901.19174099,176.653991699219,-2.03675079345703,-8.5098991394043,38525.5078125,42995.4609375,0.678404688835144,0.223454356193542,-0.000273000012384728,26,27833.921875,3,-0.0915504151499556,0.995800442601765,"no",14,"14","WC6","WC",0,0,0,100,7,2.5,7,1,0,0,NA,7.69,307.49,100,NA,NA
2458,5068285,496227,NA,"no",0,892,1044.16569566,19.0706100463867,5.03326606750488,3.06233263015747,2292.17407226562,102501.0078125,0.721306264400482,1.61469674110413,0.000994000001810491,724,35910.25390625,3,0.135148057083841,-0.99082541482668,"yes",2,"2","SH1","SH",3,0,0,6,3,3,3,4,200,200,0,6.56,262.39,0,0,0
2459,5013310,610094,NA,"no",0,2188,301.809542593,43.5891036987305,1.44319629669189,-13.5092706680298,16870.923828125,9563.9873046875,0.811481833457947,5.03122520446777,-0.00096299999859184,490,31202.638671875,4,-0.96193553416199,-0.27327646828164,"yes",2,"2B","SH6","SH",3,0,75,9,3,2.5,3,1,200,200,0,1.74,69.7,0,0,0
2460,5013127,610334,NA,"no",0,2187,301.809542593,35.0357780456543,-0.111668586730957,-22.1817607879639,16872.517578125,9558.96875,0.674614191055298,7.71030473709106,0.0185610000044107,768,30194.6328125,3.66926598548889,-0.181386780406184,0.983411834326738,"yes",2,"2","SH5","SH",3,0,0,16,3,3,3,2,200,200,0,12.82,512.85,0,0,0
2461,5020486,608262,NA,"no",0,2190,443.067714915,143.288238525391,3.10947036743164,-0.178371429443359,17173.791015625,11591.2373046875,0.690406262874603,0.676998615264893,-0.00153100001625717,517,31851.857421875,3,-0.803642478503308,0.595112398413157,"yes",2,"2L","MW6","MW",2,0,0.5,7,4,3,4,4,200,200,0,9.23,369.35,0,0,0
2462,5020621,608684,NA,"no",0,2189,443.067714915,141.015197753906,-0.274101257324219,-0.0382080078125,16821.1484375,11162.193359375,0.700686156749725,0.845017433166504,-0.000411999993957579,94,33571.6328125,3,-0.992734781214562,-0.120323123990674,"yes",4,"4S","WC9","WC",3,0,0,14,7,3,6,1,0,0,0,18.96,758.48,7,0,0
2463,4976467,401598,NA,"no",0,2193,312.296333632,127.469886779785,6.57388496398926,15.5684051513672,20345.177734375,44336.203125,0.623647212982178,2.79194617271423,0.00223199999891222,625,28390.267578125,3,0.969732763973246,0.244168725427333,"yes",2,"2","SH3","SH",3,0,2,7,2.5,3,3,6,200,200,NA,NA,NA,0,NA,NA
2464,4976784,402001,NA,"no",0,2193,258.435678651,79.0227584838867,1.72122001647949,1.77217674255371,17608.294921875,44401.08203125,0.605728387832642,4.96641778945923,-0.000557999999728054,297,29308.9140625,3.43214964866638,0.999941721203752,0.0107960268653756,"no",8,"8","TH3","TH",2,0,2,3,4,3.5,4,4,200,200,0,8.22,328.72,0,16,16
2465,4976742,401746,NA,"no",0,2192,258.435678651,90.3347930908203,5.40667533874512,4.15495872497559,18521.158203125,44502.3359375,0.609371900558472,2.57981467247009,-0.000711000000592321,307,28896.3984375,3,0.86508097228753,0.501632247155286,"yes",2,"2","MW2","MW",3,6,2,6,3,2.5,3,2,200,200,0,21.27,850.96,0,0,0
2466,5047464,456753,NA,"no",0,2202,215.557416945,88.1748428344727,-8.25536727905273,-64.6853561401367,34811.3359375,95212.9765625,0.67481255531311,0.556699693202972,-0.000551000004634261,19,22777.046875,4,0.998221306552319,-0.0596173057507785,"no",4,"4","WM2","WM",3,0,0,23,6,3.5,6,1,0,0,0,6.46,258.29,9,0,0
2467,4985893,506244,NA,"no",0,2196,3724.10794688,157.628936767578,6.13296508789062,13.6709632873535,36822.703125,25034.888671875,0.762921214103699,3.18265104293823,0.000793999992311001,1643,28218.837890625,3,-0.535855036860092,-0.844310001996701,"yes",5,"5","TH8","TH",1,0,0.5,5,3,3,3,6,45,200,0,NA,NA,0,0,0
2468,4982719,508192,NA,"no",0,2195,3724.10794688,153.534408569336,5.59028625488281,20.0197067260742,32683.240234375,21480.09765625,0.743418276309967,2.72300386428833,0.000638999976217747,1306,28925.044921875,3,-0.697205348712956,-0.716871468065263,"yes",5,"5","MW1","MW",1,0,0.5,5,3,3,3,6,45,200,0,10.56,422.47,0,0,0
2469,4990333,505615,NA,"no",0,2198,56.7186036499,172.546859741211,1.95476531982422,3.82810592651367,42739.8515625,29485.89453125,0.73575234413147,1.94789755344391,-0.000524999981280416,290,29321.30078125,3,-0.998400400547374,-0.0565388378625061,"yes",6,"6BS","SP7","SP",1,6,9,22,3.5,2,5,1,15,200,0,19.8,791.93,0,0,0
2470,4990389,505624,NA,"no",0,2197,56.7186036499,174.107437133789,2.49652481079102,4.95690155029297,42828.75,29541.478515625,0.711156666278839,2.17964601516724,-0.000728000013623387,164,29287.150390625,3,0.0340201108979782,-0.999421148492711,"yes",16,"16L","OW2","OW",2,37,0.5,14,4,1,5,1,0,200,0,0.41,16.4,0,0,0
2471,4991150,507898,NA,"no",0,2200,824.322752325,174.469253540039,4.47768020629883,9.20769119262695,44402.6796875,29805.583984375,0.681599080562592,2.13160347938538,-0.000341000006301329,1651,28167.916015625,3,-0.435865349165058,0.900011887364396,"yes",5,"5","MW2","MW",1,0,0.5,6,3.5,3,4,4,45,200,NA,5.47,218.75,0,NA,NA
2472,4991392,507110,NA,"no",0,2199,824.322752325,174.824661254883,2.19334030151367,5.52728271484375,44386.80859375,30184.671875,0.681942403316498,0.184144511818886,0.000663999991957098,261,28043.08984375,3,-0.975816712770098,-0.218590354495709,"yes",6,"6","SH5a","SH",1,0,0.5,14,4.5,3,5,4,15,200,0,2.05,82,0,0,0
2473,5048652,456558,NA,"no",0,2194,1203.89742088,94.7222442626953,-8.53668594360352,-64.9219131469727,34187.875,96404.0859375,0.931684553623199,12.1764135360718,-0.00239100004546344,2203,23230.673828125,4,-0.49127159800958,-0.871006439120351,"yes",2,"2","SH1","SH",3,0,2,6,2.5,3,2.5,2,200,200,0,6.82,272.87,0,0,0
2474,5047252,456792,NA,"no",0,2194,215.557416945,92.6619110107422,-8.01351928710938,-60.4826622009277,35235.12109375,95001.3046875,0.679284512996674,0.528426826000214,0.000600999977905303,48,22709.951171875,4,0.976824516766243,-0.214041732950366,"no",14,"14","WM2","WM",0,0,0,112,7,4,6,1,0,0,NA,16.19,647.78,105,0,0
2475,5047324,456564,NA,"no",0,2194,235.20416663,89.2095947265625,-2.42134666442871,-69.3304138183594,34688.07421875,95142.015625,0.631135225296021,1.89651453495026,0.00293700001202524,172,20028.712890625,4,0.45941388060938,0.888222318061999,"yes",8,"8C","FP1","FP",4,0,2,5,2.5,4,2.5,1,200,200,0,20.67,826.99,0,17,17
2476,4973846,511537,NA,"no",0,2414,5216.57377979,135.472045898438,4.52656936645508,20.0011520385742,23590.408203125,12153.1826171875,0.725739121437073,1.64870500564575,0.00103599997237325,893,31172.201171875,2,-0.431692401188934,-0.902020881551936,"no",5,"5","SH5","SH",1,0,0.5,9,3.5,3,4,4,31,200,0,2.23,89.01,0,0,0
2477,4973774,502225,NA,"no",0,2206,1825.10931179,88.1889572143555,1.44849967956543,2.80060577392578,23701.375,15157.0146484375,0.638792335987091,2.08078718185425,-0.0010550000006333,367,29463.09375,3,0.967147932546845,0.254214233610874,"yes",2,"2BS","MW8","MW",3,0,28,5,3,3,3,1,200,200,0,NA,NA,0,0,0
2478,4974842,500745,NA,"no",0,2205,1825.10931179,64.4446868896484,2.84318733215332,4.32923793792725,23699.15234375,16884.482421875,0.723251938819885,1.74878036975861,-0.00115799997001886,689,30101.552734375,3,-0.999533786005849,-0.0305321246036768,"yes",2,"2BS","MW12","MW",3,0,28,15,3,2,3,2,200,200,NA,8.3,332.09,0,NA,NA
2479,5142930,666906,NA,"no",0,2244,215.425161019,418.791290283203,-1.04880523681641,-8.74240112304688,47905.3203125,79727.28125,0.689303874969482,0.581724584102631,-0.00056600000243634,2,30445.578125,1,0.587136977354614,-0.80948759707786,"no",4,"4","WB3","WB",3,0,0,14,6.5,1.5,6,1,15,15,0,11.48,459.19,0,0,0
2480,5141222,668558,NA,"no",0,2245,344.911582873,395.084228515625,-1.54396820068359,-17.3633880615234,43879.17578125,77350.171875,0.591601669788361,3.02370762825012,0.00439900020137429,272,32397.212890625,2,0.757312989711437,0.653052092573269,"yes",3,"3L","HL2","HL",2,0,0,8,4,3,4,4,15,200,0,32.29,1291.46,0,0,0
2481,5189670,695330,NA,"no",0,2214,126.178445069,300.103637695312,-1.81775665283203,13.5525588989258,20067.591796875,97708.2890625,0.542813658714294,5.95214796066284,-0.00363399996422231,481,47018.5703125,1,0.942443994738884,0.334364048277643,"yes",1,"1","HL6","HL",4,0,2,14,2.5,2,2,2,200,200,0,0.82,32.8,0,0,0
